%Load Cell 1 (lbf)	Load Cell 2 (lbf)	Summed Load (lbf)	Sampling Frequency 1.652000 kHz	
	% Water:	1000	grams	
	% Pressure:	40	(psi)	
	% Temperature:	10	(C)	
	%Comments:	3rd test team 18	
	%Group Number	18	%3/30/201611:43 AM
-0.006	-0.012	-0.018
-0.008	-0.012	-0.020
-0.007	-0.013	-0.021
-0.008	-0.014	-0.021
-0.010	-0.014	-0.023
-0.014	-0.013	-0.027
-0.013	-0.016	-0.029
-0.013	-0.017	-0.030
-0.013	-0.017	-0.031
-0.010	-0.018	-0.028
-0.007	-0.013	-0.020
-0.004	-0.010	-0.014
-0.007	-0.011	-0.018
-0.009	-0.010	-0.019
-0.011	-0.012	-0.023
-0.011	-0.013	-0.025
-0.012	-0.015	-0.027
-0.014	-0.018	-0.032
-0.016	-0.018	-0.033
-0.014	-0.018	-0.033
-0.011	-0.018	-0.028
-0.007	-0.017	-0.024
-0.005	-0.015	-0.020
-0.006	-0.015	-0.022
-0.005	-0.014	-0.020
-0.009	-0.017	-0.025
-0.011	-0.014	-0.025
-0.008	-0.014	-0.022
-0.007	-0.015	-0.022
-0.007	-0.015	-0.021
-0.007	-0.016	-0.024
-0.008	-0.015	-0.023
-0.011	-0.017	-0.028
-0.013	-0.021	-0.033
-0.015	-0.020	-0.035
-0.015	-0.021	-0.036
-0.015	-0.021	-0.036
-0.014	-0.021	-0.034
-0.012	-0.020	-0.032
-0.009	-0.015	-0.024
-0.007	-0.015	-0.021
-0.010	-0.015	-0.025
-0.011	-0.015	-0.026
-0.012	-0.017	-0.029
-0.013	-0.019	-0.032
-0.014	-0.020	-0.035
-0.015	-0.022	-0.037
-0.014	-0.020	-0.034
-0.013	-0.019	-0.032
-0.010	-0.020	-0.030
-0.009	-0.018	-0.027
-0.011	-0.019	-0.029
-0.008	-0.019	-0.028
-0.011	-0.020	-0.031
-0.013	-0.020	-0.032
-0.013	-0.016	-0.028
-0.011	-0.018	-0.029
-0.010	-0.018	-0.028
-0.012	-0.019	-0.031
-0.010	-0.019	-0.029
-0.012	-0.018	-0.030
-0.013	-0.019	-0.032
-0.013	-0.021	-0.034
-0.017	-0.021	-0.038
-0.016	-0.023	-0.038
-0.015	-0.024	-0.039
-0.015	-0.020	-0.035
-0.011	-0.020	-0.030
-0.009	-0.017	-0.026
-0.010	-0.018	-0.028
-0.012	-0.019	-0.031
-0.013	-0.018	-0.031
-0.013	-0.020	-0.034
-0.016	-0.021	-0.037
-0.017	-0.025	-0.042
-0.016	-0.024	-0.040
-0.016	-0.023	-0.039
-0.013	-0.021	-0.035
-0.012	-0.021	-0.033
-0.012	-0.020	-0.032
-0.012	-0.021	-0.033
-0.011	-0.023	-0.033
-0.013	-0.022	-0.035
-0.014	-0.020	-0.034
-0.010	-0.018	-0.029
-0.011	-0.019	-0.029
-0.011	-0.018	-0.029
